date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-20,492443,1,3.5,1396,75072,1.5,0,1,4,816,580,1956,1999,9505 Elm St,Mercer Island,WA 98143,USA
2014-05-20,1090104,8,1.0,6522,147142,3.0,0,0,3,4818,1704,1963,2004,2428 Elm St,Mercer Island,WA 98077,USA
2014-05-21,621162,3,4.0,3368,22500,1.5,0,0,3,3275,93,1998,0,6527 Pine St,Sammamish,WA 98121,USA
2014-05-21,191167,1,1.0,658,116475,3.0,0,0,3,437,221,2005,0,5847 Pine St,Mercer Island,WA 98077,USA
2014-05-21,569213,2,2.5,1285,11011,3.0,1,0,4,1065,220,2013,0,592 Elm St,Lynnwood,WA 98088,USA
2014-05-21,765573,7,1.5,2303,180111,3.0,1,2,2,1829,474,1952,0,4335 Pine St,Duvall,WA 98000,USA
2014-05-21,529129,6,3.0,2339,140968,2.5,0,0,4,1344,995,1959,0,6095 Pine St,Issaquah,WA 98055,USA
2014-05-21,1178985,5,2.0,7697,96335,2.0,0,0,3,4803,2894,2013,0,5629 Pine St,Seattle,WA 98198,USA
2014-05-22,666913,2,3.0,3668,172030,1.5,0,0,2,3539,129,1989,0,9912 Main St,Edmonds,WA 98110,USA
2014-05-22,483573,8,1.0,2798,173984,1.5,0,0,3,1657,1141,2012,0,1038 Oak St,Seattle,WA 98110,USA
2014-05-22,860724,4,1.5,4578,1814,2.5,0,3,3,3879,699,1942,0,9215 Oak St,Kenmore,WA 98132,USA
2014-05-22,424544,6,1.5,2042,156791,3.0,0,0,3,2005,37,1940,0,4220 Pine St,Seattle,WA 98110,USA
2014-05-22,1172508,4,3.0,7759,21150,2.0,0,0,5,4343,3416,2006,0,1591 Pine St,Edmonds,WA 98187,USA
2014-05-22,683275,1,1.0,4708,4825,1.0,0,0,2,3293,1415,1925,0,9717 Elm St,Bellevue,WA 98154,USA
2014-05-23,795701,4,3.0,4854,51368,1.0,0,1,3,2970,1884,1958,0,1466 Pine St,Lynnwood,WA 98000,USA
2014-05-23,592323,6,2.5,2654,146872,2.5,0,2,3,1621,1033,2004,2001,3874 Pine St,Mercer Island,WA 98066,USA
2014-05-23,309846,6,1.5,1074,76535,2.0,0,0,3,600,474,1948,0,8431 Main St,Mercer Island,WA 98132,USA
2014-05-23,675970,2,1.5,3538,87390,1.0,0,3,3,2918,620,2015,0,9577 Oak St,Duvall,WA 98121,USA
2014-05-23,684941,3,2.5,1881,106076,1.0,0,4,4,1642,239,1963,0,937 Elm St,Sammamish,WA 98187,USA
2014-05-23,1298670,2,1.0,6402,180577,1.5,1,4,1,5367,1035,1904,2018,4408 Main St,Duvall,WA 98198,USA
2014-05-23,379197,1,1.5,1722,58899,2.0,0,1,4,1657,65,1943,0,658 Elm St,Issaquah,WA 98154,USA
2014-05-24,649241,8,4.0,2974,23601,1.0,0,3,3,1703,1271,1917,1999,9359 Pine St,Issaquah,WA 98077,USA
2014-05-24,497558,4,3.5,2001,142749,1.5,0,0,3,1320,681,1956,2017,6184 Pine St,Redmond,WA 98198,USA
2014-05-24,591090,3,3.5,1358,161624,2.0,0,3,3,912,446,1988,1983,8698 Pine St,Sammamish,WA 98099,USA
2014-05-24,799630,7,3.5,4074,199963,3.0,0,3,3,2509,1565,2011,2004,3206 Main St,Duvall,WA 98066,USA
2014-05-24,753227,5,2.0,4229,124355,2.0,0,3,2,2415,1814,2004,0,9012 Oak St,Mercer Island,WA 98187,USA
2014-05-24,641970,6,4.0,3465,92450,2.5,0,2,3,2575,890,1939,0,7447 Oak St,Kent,WA 98165,USA
2014-05-25,697946,3,2.0,3691,165364,1.5,0,0,3,3385,306,2001,1988,5110 Pine St,North Bend,WA 98209,USA
2014-05-25,522741,8,1.0,2096,129424,3.0,0,0,4,2048,48,2012,0,2594 Pine St,Edmonds,WA 98055,USA
2014-05-25,1183569,7,2.5,7976,126451,1.5,0,0,3,4503,3473,1945,0,9793 Main St,Edmonds,WA 98088,USA
2014-05-25,493731,3,3.0,2061,67097,1.5,0,2,4,1878,183,1957,0,8321 Pine St,Seattle,WA 98132,USA
2014-05-25,1021907,2,4.0,7270,148256,1.0,0,0,3,6632,638,1984,0,778 Oak St,North Bend,WA 98077,USA
2014-05-25,494024,7,1.0,3022,193118,2.0,0,0,4,2098,924,1923,0,8515 Oak St,Sammamish,WA 98165,USA
2014-05-26,642810,5,3.0,3099,67741,1.5,0,0,3,1719,1380,1927,0,7724 Main St,Kirkland,WA 98132,USA
2014-05-26,651200,8,1.0,2891,62377,1.5,0,0,3,2876,15,1945,0,6419 Pine St,Issaquah,WA 98132,USA
2014-05-26,709783,6,2.0,3175,144111,2.5,0,3,5,2628,547,1967,1985,9778 Elm St,Seattle,WA 98176,USA
2014-05-26,707812,8,3.5,2683,46161,2.5,0,1,3,2659,24,1971,0,6384 Oak St,Renton,WA 98209,USA
2014-05-26,294446,1,2.5,776,167078,2.5,0,2,3,575,201,1953,0,3659 Pine St,Seattle,WA 98044,USA
2014-05-26,945212,1,2.0,6608,149616,1.5,0,0,3,4609,1999,2012,0,3566 Main St,Kirkland,WA 98176,USA
2014-05-26,1068390,3,2.5,4382,13987,3.0,1,2,3,2732,1650,1932,0,1547 Elm St,Bellevue,WA 98088,USA
2014-05-27,703939,7,4.0,4104,6239,2.0,0,0,5,4070,34,1966,0,8873 Elm St,Kent,WA 98011,USA
2014-05-27,519303,3,3.0,2578,45785,1.5,0,0,4,1615,963,2012,0,2049 Pine St,Renton,WA 98187,USA
2014-05-27,852340,4,1.0,4842,24358,1.0,0,3,4,2478,2364,1983,0,4609 Oak St,Kent,WA 98088,USA
2014-05-27,824759,5,1.5,5006,115759,3.0,0,1,5,3785,1221,1934,0,9241 Pine St,Seattle,WA 98055,USA
2014-05-27,899600,6,1.5,4577,188522,3.0,0,1,3,3151,1426,1938,0,9382 Pine St,Issaquah,WA 98110,USA
2014-05-27,1059670,3,2.5,6670,160500,2.0,0,0,2,4206,2464,2006,1997,9453 Main St,Shoreline,WA 98055,USA
2014-05-28,718250,4,3.5,4668,10096,3.0,0,0,4,3815,853,1946,0,9376 Main St,Edmonds,WA 98055,USA
2014-05-28,399756,7,3.5,1620,48582,2.0,0,0,3,1105,515,1970,0,1416 Pine St,Kirkland,WA 98132,USA
2014-05-28,911052,5,2.5,5268,156608,3.0,0,0,3,3693,1575,1990,0,8341 Elm St,Shoreline,WA 98110,USA
2014-05-28,883285,6,2.0,5965,189467,2.0,0,0,3,3051,2914,1904,0,5320 Oak St,North Bend,WA 98143,USA
2014-05-28,523022,1,1.5,3023,112595,2.5,0,0,5,2401,622,2012,0,1063 Oak St,Edmonds,WA 98011,USA
2014-05-28,945694,4,2.0,5919,102494,2.5,0,0,3,3320,2599,1936,0,222 Oak St,Mercer Island,WA 98077,USA
2014-05-29,769167,7,3.0,3870,70484,3.0,0,0,4,2348,1522,1900,0,2018 Pine St,Renton,WA 98022,USA
2014-05-29,1094555,5,1.5,4882,2287,3.0,1,4,3,4191,691,1985,0,3143 Main St,Edmonds,WA 98022,USA
2014-05-29,496580,4,3.0,2408,186582,2.0,0,1,3,1581,827,1955,2015,3372 Elm St,Kirkland,WA 98000,USA
2014-05-29,694858,3,1.0,4020,24902,2.0,0,3,4,2338,1682,1906,0,7365 Main St,Federal Way,WA 98198,USA
2014-05-29,878232,2,2.0,4807,57188,1.5,0,0,5,3791,1016,2012,0,2867 Pine St,Shoreline,WA 98187,USA
2014-05-29,1195917,1,2.5,7743,113894,2.5,0,0,3,4703,3040,1963,0,945 Elm St,Bellevue,WA 98176,USA
2014-05-30,827132,3,1.5,4996,153236,1.5,0,0,3,3174,1822,1907,0,658 Pine St,Duvall,WA 98209,USA
2014-05-30,787497,3,2.0,5250,82204,1.5,0,0,3,4256,994,2007,0,6613 Pine St,Duvall,WA 98132,USA
2014-05-30,779300,7,2.5,3605,133844,1.0,0,0,4,3136,469,1993,0,688 Oak St,Kirkland,WA 98022,USA
2014-05-30,197684,7,1.0,997,185126,2.0,0,0,1,867,130,1963,0,5440 Pine St,Kirkland,WA 98000,USA
2014-05-30,1242276,5,1.5,7491,186950,1.0,0,2,3,5551,1940,1956,0,4542 Oak St,Auburn,WA 98033,USA
2014-05-30,790980,7,3.0,4087,127800,1.0,0,0,4,2971,1116,1927,0,8350 Main St,Renton,WA 98132,USA
2014-05-30,987684,4,1.0,5947,164310,1.5,0,3,3,5315,632,1925,0,2179 Oak St,North Bend,WA 98176,USA
2014-05-31,777197,1,3.5,4693,59293,1.0,0,4,3,2799,1894,1933,0,3815 Elm St,Auburn,WA 98110,USA
2014-05-31,556397,3,2.5,2913,8213,2.0,0,0,4,1678,1235,2012,0,2485 Main St,Kent,WA 98011,USA
2014-05-31,691643,5,1.5,4300,15941,1.5,0,0,5,3579,721,1995,0,409 Main St,Mercer Island,WA 98165,USA
2014-05-31,411550,8,1.5,962,96881,2.0,0,1,5,677,285,1921,2012,1761 Oak St,Issaquah,WA 98011,USA
2014-05-31,1012943,8,4.0,6671,148036,3.0,0,0,3,5703,968,1919,0,2538 Oak St,Issaquah,WA 98198,USA
2014-05-31,684836,1,4.0,3260,27855,1.0,0,0,5,2048,1212,1913,0,4900 Main St,Mercer Island,WA 98198,USA
2014-06-01,708519,7,1.0,3957,190841,1.5,0,2,4,2621,1336,1922,0,5188 Pine St,Edmonds,WA 98165,USA
2014-06-01,397947,7,1.5,772,122739,2.5,0,4,3,732,40,1966,0,6092 Oak St,Lynnwood,WA 98198,USA
2014-06-01,1176265,4,2.5,7469,2046,2.0,0,2,4,5309,2160,1918,0,9962 Oak St,Auburn,WA 98088,USA
2014-06-01,275217,7,1.0,1650,15909,1.0,0,0,1,1312,338,1977,0,6990 Pine St,Federal Way,WA 98000,USA
2014-06-01,1068381,8,3.0,6845,155440,2.0,0,0,4,3787,3058,2003,0,9917 Oak St,Shoreline,WA 98099,USA
2014-06-01,1181001,3,1.0,7954,117853,2.0,0,0,4,4688,3266,1938,0,2318 Pine St,Mercer Island,WA 98198,USA
2014-06-02,1089218,8,1.0,7093,95135,3.0,0,0,4,3673,3420,1936,0,3405 Elm St,Woodinville,WA 98000,USA
2014-06-02,1272874,6,3.0,5707,72255,2.0,1,0,3,4064,1643,1998,0,9821 Elm St,Seattle,WA 98011,USA
2014-06-02,658346,3,3.5,3889,147696,3.0,0,0,4,3867,22,1900,0,5714 Main St,Edmonds,WA 98165,USA
2014-06-02,371230,3,4.0,518,107378,3.0,0,3,3,485,33,1918,0,6780 Elm St,Mercer Island,WA 98121,USA
2014-06-02,577952,7,2.5,2116,11352,3.0,0,2,5,1727,389,1914,0,3559 Oak St,Auburn,WA 98077,USA
2014-06-02,775052,1,3.5,3678,97421,1.0,0,1,4,3422,256,1988,0,9757 Main St,Federal Way,WA 98187,USA
2014-06-02,969687,7,3.5,6077,81539,2.0,0,3,2,4843,1234,1900,0,9185 Oak St,Federal Way,WA 98011,USA
2014-06-03,811074,1,3.5,4581,10223,2.0,0,0,3,3135,1446,1930,0,294 Elm St,Kirkland,WA 98132,USA
2014-06-03,1082916,1,4.0,6954,79254,3.0,0,0,4,4080,2874,2000,1994,4305 Pine St,Bothell,WA 98055,USA
2014-06-03,412084,8,2.0,911,67851,2.0,0,2,3,752,159,1951,0,1800 Oak St,Kirkland,WA 98055,USA
2014-06-03,571278,1,4.0,1241,51044,2.0,0,4,4,740,501,1942,0,5940 Elm St,Renton,WA 98088,USA
2014-06-03,576775,5,3.5,3171,91218,3.0,0,0,3,2247,924,1945,0,4832 Pine St,Renton,WA 98165,USA
2014-06-03,557234,2,2.0,3279,86000,2.5,0,0,4,2993,286,1985,0,8066 Main St,Mercer Island,WA 98110,USA
2014-06-04,1264850,7,3.0,7278,108240,2.5,0,2,3,4109,3169,1949,1987,3917 Main St,Kent,WA 98066,USA
2014-06-04,1112356,5,4.0,7141,163491,3.0,0,0,3,4031,3110,1919,0,9358 Pine St,Kenmore,WA 98099,USA
2014-06-04,1062022,3,2.5,6887,145839,1.0,0,0,5,4216,2671,2004,2008,8575 Pine St,Burien,WA 98099,USA
2014-06-04,1171580,5,3.5,7333,32028,2.0,0,0,4,5690,1643,1961,0,3338 Main St,Duvall,WA 98209,USA
2014-06-04,698020,4,1.5,3124,48953,2.0,0,3,2,1955,1169,2010,0,7667 Pine St,Lynnwood,WA 98187,USA
2014-06-04,912694,6,3.0,5999,58965,2.5,0,0,5,4508,1491,1942,0,9010 Elm St,Mercer Island,WA 98209,USA
2014-06-05,605141,1,2.0,1014,70776,3.0,1,3,3,660,354,1904,0,2695 Pine St,Burien,WA 98088,USA
2014-06-05,289226,7,4.0,706,32459,1.0,0,0,4,531,175,1978,0,7041 Main St,Auburn,WA 98154,USA
2014-06-05,599841,4,2.5,1447,91932,3.0,1,0,3,924,523,2019,0,9082 Pine St,Seattle,WA 98033,USA
2014-06-05,626235,7,1.0,2941,83331,2.5,0,3,3,2911,30,1965,0,3694 Elm St,Lynnwood,WA 98077,USA
2014-06-05,1255782,8,2.5,7688,156761,2.5,0,0,3,5738,1950,1911,2016,9846 Oak St,Renton,WA 98088,USA
2014-06-05,593933,6,2.5,2328,68982,2.0,0,0,3,2029,299,1956,0,4494 Pine St,Lynnwood,WA 98132,USA
2014-06-05,687765,4,3.5,4098,135418,1.5,0,0,4,3484,614,1959,0,748 Oak St,Kirkland,WA 98088,USA
2014-06-06,1160352,7,3.5,7361,177251,1.0,0,2,4,5486,1875,1954,0,8944 Main St,Seattle,WA 98033,USA
2014-06-06,1041430,3,4.0,6594,115773,1.0,0,0,3,4084,2510,1970,1982,8492 Elm St,Duvall,WA 98176,USA
2014-06-06,1033388,1,4.0,6845,41517,1.5,0,0,3,5170,1675,1965,0,8386 Oak St,Mercer Island,WA 98165,USA
2014-06-06,567661,4,2.0,2667,70678,2.5,0,1,4,2241,426,1971,0,230 Pine St,Edmonds,WA 98154,USA
2014-06-06,949809,3,4.0,6268,113491,3.0,0,0,3,4575,1693,1972,0,8405 Main St,Edmonds,WA 98022,USA
2014-06-06,1193519,1,2.0,6426,73623,1.0,1,0,3,3476,2950,1926,0,3261 Pine St,Burien,WA 98209,USA
2014-06-07,1081299,2,3.5,7032,190988,1.5,0,1,3,3579,3453,1927,0,2945 Pine St,Burien,WA 98044,USA
2014-06-07,900040,3,3.5,6156,98409,2.0,0,0,3,4087,2069,1936,0,9537 Pine St,Kent,WA 98044,USA
2014-06-07,961154,5,1.5,6443,49575,2.0,0,0,3,3705,2738,1978,1990,7812 Oak St,North Bend,WA 98209,USA
2014-06-07,1276802,7,1.5,6877,109501,2.5,1,0,4,6554,323,1918,1982,3688 Pine St,Burien,WA 98154,USA
2014-06-07,689197,8,3.0,2156,46039,1.0,0,3,3,1267,889,1993,2007,2395 Pine St,Redmond,WA 98187,USA
2014-06-07,610573,1,3.5,1101,182027,3.0,1,0,4,767,334,1950,2021,9892 Elm St,North Bend,WA 98154,USA
2014-06-08,854619,4,1.0,5939,81260,1.0,0,0,3,5084,855,1912,0,6813 Elm St,Auburn,WA 98011,USA
2014-06-08,377766,6,1.5,1211,56871,2.0,0,1,3,1099,112,1944,0,9501 Oak St,Issaquah,WA 98132,USA
2014-06-08,801677,4,2.0,5577,192750,1.0,0,0,3,4120,1457,1905,0,776 Pine St,Bellevue,WA 98033,USA
2014-06-08,371889,5,2.5,1703,121773,2.0,0,0,4,1005,698,1993,0,9314 Elm St,Sammamish,WA 98099,USA
2014-06-08,1100796,7,4.0,7500,163423,1.5,0,0,3,4765,2735,1900,0,7582 Oak St,Woodinville,WA 98132,USA
2014-06-08,614515,5,4.0,1891,61693,1.5,0,2,3,1341,550,2005,0,900 Pine St,Bellevue,WA 98099,USA
2014-06-08,1138881,4,3.0,6719,32433,2.0,0,0,4,4584,2135,2001,2011,8414 Oak St,Kenmore,WA 98088,USA
2014-06-09,620956,8,1.5,3196,75797,3.0,0,2,3,2155,1041,1924,0,1031 Pine St,Auburn,WA 98077,USA
2014-06-09,1239383,7,2.5,7293,16804,3.0,0,1,4,4127,3166,1998,0,905 Elm St,Federal Way,WA 98022,USA
2014-06-09,1201401,6,2.5,7139,46101,1.0,0,0,5,6829,310,1925,0,8061 Pine St,Duvall,WA 98165,USA
2014-06-09,654256,1,1.5,3772,192187,2.0,0,0,3,1942,1830,1912,0,4086 Elm St,Sammamish,WA 98143,USA
2014-06-09,1061388,7,1.0,5425,79363,2.5,0,4,3,3906,1519,1918,0,6832 Pine St,North Bend,WA 98088,USA
2014-06-09,1012315,3,1.0,7126,108904,3.0,0,0,3,7055,71,1909,0,1715 Main St,Issaquah,WA 98110,USA
2014-06-10,1437861,7,3.0,7886,45700,3.0,1,0,4,6544,1342,1944,0,7648 Oak St,Seattle,WA 98022,USA
2014-06-10,586437,5,1.0,3631,115952,1.5,0,0,3,2460,1171,1970,0,2016 Main St,Kenmore,WA 98044,USA
2014-06-10,1156497,5,3.0,7634,78576,3.0,0,0,4,4374,3260,1914,2003,5996 Elm St,Auburn,WA 98099,USA
2014-06-10,707539,5,2.0,4230,20477,3.0,0,0,4,4153,77,1986,0,9938 Elm St,Woodinville,WA 98132,USA
2014-06-10,678040,6,1.5,3166,17127,3.0,0,0,3,1605,1561,1999,0,8167 Pine St,Kenmore,WA 98033,USA
2014-06-10,416307,7,2.5,1049,27049,2.0,0,0,4,881,168,2006,0,8601 Elm St,Sammamish,WA 98132,USA
2014-06-11,851321,8,3.0,5241,13473,2.0,0,0,3,4926,315,1930,0,3170 Elm St,Kenmore,WA 98121,USA
2014-06-11,882431,8,4.0,4482,62836,1.5,0,2,3,2297,2185,1907,0,7020 Elm St,North Bend,WA 98044,USA
2014-06-11,576300,7,1.0,1744,43464,1.0,0,4,4,1504,240,1929,0,4447 Oak St,Burien,WA 98099,USA
2014-06-11,817187,8,4.0,4386,14714,3.0,0,0,3,4383,3,1997,2004,5692 Oak St,Kenmore,WA 98088,USA
2014-06-11,680031,2,3.0,4512,61878,1.0,0,0,3,3699,813,1996,0,5477 Pine St,North Bend,WA 98209,USA
2014-06-11,766815,6,3.5,3049,166280,2.0,1,0,4,2156,893,1900,2018,175 Pine St,Mercer Island,WA 98066,USA
2014-06-12,981592,1,3.0,3704,98481,3.0,1,0,4,3471,233,1915,2004,3804 Main St,Kenmore,WA 98011,USA
2014-06-12,411005,1,1.0,1345,42514,1.0,0,0,3,1045,300,2013,0,8648 Main St,Sammamish,WA 98066,USA
2014-06-12,1004946,1,3.5,6696,97988,1.0,0,0,4,5857,839,1910,0,2093 Elm St,Seattle,WA 98077,USA
2014-06-12,892516,1,3.5,5045,6136,2.5,0,3,3,4005,1040,1926,2018,9413 Elm St,Shoreline,WA 98066,USA
2014-06-12,971194,1,1.0,6705,99115,2.0,0,0,4,3480,3225,1985,0,204 Pine St,Duvall,WA 98143,USA
2014-06-12,1150668,8,3.5,7690,32516,1.5,0,0,4,4664,3026,1939,1995,6439 Pine St,Duvall,WA 98198,USA
2014-06-12,220081,4,1.5,543,77982,1.5,0,0,3,292,251,1982,0,3138 Oak St,Kenmore,WA 98044,USA
2014-06-13,1049927,5,2.5,7463,195950,2.5,0,0,3,4129,3334,1943,0,5103 Oak St,Shoreline,WA 98187,USA
2014-06-13,1041386,6,4.0,6177,46099,1.0,0,3,4,3136,3041,1969,0,6120 Elm St,Bothell,WA 98209,USA
2014-06-13,391725,4,1.5,1158,91060,2.5,0,0,4,822,336,2019,0,9838 Oak St,Mercer Island,WA 98121,USA
2014-06-13,1008502,6,1.5,5323,14188,2.5,0,4,3,3136,2187,1956,1981,1586 Pine St,Duvall,WA 98176,USA
2014-06-13,1064763,2,1.0,7495,112073,2.0,0,0,3,6954,541,1947,1989,8808 Elm St,Woodinville,WA 98132,USA
2014-06-13,1072089,7,1.0,6690,52188,3.0,0,0,3,5853,837,1939,0,3128 Pine St,Seattle,WA 98011,USA
2014-06-14,1049711,3,4.0,4430,125077,1.0,1,4,3,3484,946,1938,0,4586 Pine St,Lynnwood,WA 98132,USA
2014-06-14,663663,5,2.5,3367,6560,1.5,0,0,4,2506,861,1983,0,8587 Main St,Duvall,WA 98066,USA
2014-06-14,934540,2,3.0,5643,109763,1.5,0,0,2,3543,2100,1902,1981,4677 Oak St,Edmonds,WA 98099,USA
2014-06-14,1129438,4,1.5,6276,168469,2.5,0,2,4,4628,1648,1954,0,5045 Main St,Woodinville,WA 98055,USA
2014-06-14,989453,3,3.5,6732,124651,2.5,0,0,5,5524,1208,1900,0,7497 Main St,Bellevue,WA 98022,USA
2014-06-14,954870,7,2.5,5793,39082,2.5,0,1,5,5162,631,1922,1996,8259 Main St,Kenmore,WA 98022,USA
2014-06-15,631488,2,1.5,4147,42430,1.0,0,0,3,2242,1905,2001,0,3132 Pine St,Woodinville,WA 98187,USA
2014-06-15,922272,7,3.0,5738,182594,2.5,0,0,4,4901,837,1966,0,2355 Oak St,Issaquah,WA 98110,USA
2014-06-15,772588,7,3.5,3282,41397,2.5,0,0,5,2859,423,1961,0,4609 Pine St,Duvall,WA 98209,USA
2014-06-15,587922,8,1.5,2191,130189,3.0,0,3,2,1707,484,2014,0,6021 Main St,Kirkland,WA 98044,USA
2014-06-15,553124,6,2.0,2725,26247,1.0,0,0,3,1654,1071,1933,0,7503 Main St,Seattle,WA 98198,USA
2014-06-15,614503,3,4.0,3566,152015,2.0,0,0,5,2744,822,1916,2002,1254 Pine St,Mercer Island,WA 98198,USA
2014-06-15,1073982,6,2.5,6451,171532,2.0,0,0,3,4846,1605,1947,0,3952 Elm St,Sammamish,WA 98154,USA
2014-06-16,570871,7,4.0,2447,42986,3.0,0,0,5,1805,642,1990,0,6635 Main St,Redmond,WA 98165,USA
2014-06-16,566415,8,1.0,1865,45514,1.5,1,0,3,1362,503,1952,0,2965 Main St,Kent,WA 98088,USA
2014-06-16,599187,2,1.5,3630,184457,2.0,0,0,2,2016,1614,1960,0,9758 Pine St,Kent,WA 98033,USA
2014-06-16,1087938,7,3.5,7544,144703,1.0,0,1,3,4461,3083,2002,0,4955 Oak St,Duvall,WA 98154,USA
2014-06-16,791795,4,3.5,5033,68008,1.5,0,0,3,2761,2272,1986,0,7530 Elm St,Lynnwood,WA 98121,USA
2014-06-16,992711,7,2.5,6047,159027,2.5,0,0,3,3756,2291,2001,0,4589 Main St,Bellevue,WA 98022,USA
2014-06-17,866889,6,2.5,5021,48367,1.0,0,0,3,3171,1850,1910,0,4929 Elm St,Seattle,WA 98143,USA
2014-06-17,464102,3,4.0,1467,162874,1.5,0,0,3,913,554,1914,2004,7429 Elm St,Woodinville,WA 98176,USA
2014-06-17,649475,2,3.5,1904,71408,2.0,0,2,3,1152,752,1989,0,2117 Oak St,Sammamish,WA 98198,USA
2014-06-17,329398,6,3.5,985,44341,2.5,0,0,2,854,131,2017,0,272 Pine St,Mercer Island,WA 98055,USA
2014-06-17,465675,7,3.5,2255,145763,2.5,0,0,4,2050,205,1910,0,8874 Oak St,Seattle,WA 98033,USA
2014-06-17,1390055,4,1.5,7852,110786,1.0,1,0,3,5210,2642,1906,2003,1457 Elm St,Redmond,WA 98066,USA
2014-06-18,735698,5,3.5,4130,5753,2.5,0,1,4,2695,1435,1946,0,7496 Main St,Mercer Island,WA 98198,USA
2014-06-18,1256478,8,1.0,7103,2833,1.5,0,4,4,6549,554,2011,0,7613 Oak St,Edmonds,WA 98176,USA
2014-06-18,576069,4,3.5,3468,9645,3.0,0,0,3,2815,653,1907,0,3094 Elm St,Renton,WA 98165,USA
2014-06-18,1039173,7,1.0,7769,116428,2.0,0,0,1,5024,2745,1904,0,6409 Elm St,Redmond,WA 98154,USA
2014-06-18,463601,4,1.5,2079,96977,1.0,0,0,5,1781,298,1980,2002,548 Elm St,Duvall,WA 98077,USA
2014-06-18,1301012,8,2.5,7682,41024,3.0,0,0,4,5164,2518,1986,0,4653 Pine St,Seattle,WA 98198,USA
2014-06-18,663484,5,1.0,3295,109853,3.0,0,0,3,2613,682,1965,0,2921 Oak St,Edmonds,WA 98077,USA
2014-06-19,1118132,4,1.5,6492,141707,1.0,0,3,4,6468,24,1990,0,9384 Pine St,Mercer Island,WA 98187,USA
2014-06-19,412371,5,3.5,550,152136,1.5,0,0,1,357,193,1962,0,1225 Oak St,Bellevue,WA 98165,USA
2014-06-19,1214256,7,1.5,6952,10940,2.0,0,2,1,6710,242,1920,2017,5597 Oak St,Redmond,WA 98209,USA
2014-06-19,849714,5,3.5,5653,36169,1.0,0,0,3,3732,1921,1970,0,4706 Oak St,Lynnwood,WA 98198,USA
2014-06-19,676240,6,4.0,2159,79647,3.0,0,2,2,1662,497,2018,1991,7844 Elm St,Lynnwood,WA 98099,USA
2014-06-19,1265668,6,1.5,7648,46200,3.0,0,0,5,5582,2066,2016,2003,8212 Main St,Auburn,WA 98176,USA
2014-06-20,969573,5,2.5,6208,188401,1.0,0,0,4,5534,674,2001,0,9711 Pine St,Bothell,WA 98132,USA
2014-06-20,1069378,2,1.0,6523,183230,3.0,0,3,4,3460,3063,1989,2020,4822 Elm St,Kirkland,WA 98132,USA
2014-06-20,1162917,3,4.0,7278,161811,1.0,0,0,2,5921,1357,1993,0,3806 Elm St,North Bend,WA 98066,USA
2014-06-20,647831,2,2.5,4800,149865,1.0,0,0,3,4225,575,1911,0,4641 Pine St,Renton,WA 98099,USA
2014-06-20,631628,5,2.0,3287,84682,2.0,0,3,3,2419,868,2011,0,1749 Oak St,Lynnwood,WA 98011,USA
2014-06-20,890699,3,3.5,5689,34677,1.0,0,0,3,3144,2545,1910,2013,2873 Main St,Bothell,WA 98033,USA
2014-06-21,1169653,6,1.0,7897,198368,3.0,0,0,3,4915,2982,1953,0,423 Main St,Woodinville,WA 98055,USA
2014-06-21,1069451,3,2.5,5128,24022,2.5,1,2,3,4306,822,1980,2010,1638 Elm St,Sammamish,WA 98187,USA
2014-06-21,564802,5,1.0,2655,159337,2.0,0,4,3,2516,139,1909,0,7020 Oak St,Kent,WA 98055,USA
2014-06-21,1152544,6,2.0,7519,1530,3.0,0,1,5,5344,2175,2018,0,7592 Oak St,Sammamish,WA 98176,USA
2014-06-21,901173,3,3.0,5860,10551,3.0,0,0,5,4572,1288,2011,0,712 Oak St,Seattle,WA 98143,USA
2014-06-21,788949,3,3.5,4846,29394,2.0,0,1,3,2976,1870,1915,0,6650 Elm St,Duvall,WA 98110,USA
2014-06-21,864947,2,3.5,4730,43987,2.0,0,1,4,3339,1391,1914,1988,7752 Elm St,Bothell,WA 98198,USA
2014-06-22,750648,3,1.5,3661,181056,3.0,0,1,3,2446,1215,1957,0,6794 Pine St,Duvall,WA 98011,USA
2014-06-22,542772,7,3.5,2114,69096,2.5,0,3,3,1749,365,1978,2000,6781 Pine St,Kirkland,WA 98022,USA
2014-06-22,645764,5,3.5,3236,85097,1.5,0,0,5,3211,25,2018,0,3435 Main St,Woodinville,WA 98110,USA
2014-06-22,1272891,1,2.5,7965,71639,3.0,0,0,4,7221,744,1983,0,1175 Oak St,Bellevue,WA 98055,USA
2014-06-22,381071,1,4.0,906,156162,2.0,0,0,3,540,366,1903,1989,6113 Pine St,Seattle,WA 98143,USA
2014-06-22,758783,1,3.5,3879,3781,1.0,0,4,3,3059,820,1995,0,7673 Oak St,Edmonds,WA 98198,USA
2014-06-23,1132607,5,3.5,4697,18330,1.0,1,0,5,2504,2193,1921,0,2715 Oak St,Renton,WA 98165,USA
2014-06-23,629851,1,2.0,1884,6257,2.0,0,4,3,1174,710,1934,2000,6798 Pine St,North Bend,WA 98066,USA
2014-06-23,740326,2,4.0,4195,59642,2.0,0,3,3,2458,1737,1913,0,5776 Oak St,Auburn,WA 98077,USA
